Date,Open,High,Low,Close,Volume
2014-06-20,1.5400,1.9700,1.5400,1.6900,1800
2014-06-19,1.6800,2.0000,1.6000,1.8000,2800
2014-06-18,1.7300,1.7300,1.7300,1.7300,200
2014-06-17,1.9400,2.0000,1.5200,1.5200,3300
2014-06-16,1.5000,2.0000,1.5000,2.0000,1100
2014-06-13,1.3600,1.5000,1.2100,1.4900,10100
2014-06-12,1.4000,1.5000,1.4000,1.4000,2200
2014-06-11,1.5000,1.5000,1.5000,1.5000,700
2014-06-10,1.4100,1.4200,1.4100,1.4200,2800
2014-06-09,1.4500,1.4900,1.3600,1.4900,400
2014-06-06,1.4600,1.4600,1.4600,1.4600,1500
2014-06-05,1.5000,1.5000,1.4000,1.5000,800
2014-06-04,1.4100,1.4100,1.3800,1.3900,3900
2014-06-03,1.5000,1.5000,1.5000,1.5000,200
2014-06-02,1.4000,1.5100,1.4000,1.5100,3100
2014-05-30,1.4900,1.7000,1.3800,1.6000,5400
2014-05-29,1.5300,1.6100,1.5200,1.6100,1600
2014-05-28,1.5000,1.7000,1.4900,1.5200,5200
2014-05-27,1.5000,1.7400,1.4000,1.6700,12700
2014-05-23,1.7500,1.7500,1.4900,1.5000,5400
2014-05-22,1.6200,1.7500,1.3600,1.7400,3800
2014-05-21,1.7500,1.7500,1.7500,1.7500,35
2014-05-20,1.6000,1.7500,1.6000,1.7500,5600
2014-05-19,1.8500,1.8500,1.7000,1.7500,6500
2014-05-16,1.9200,1.9200,1.6100,1.9000,1800
2014-05-15,1.5000,1.8900,1.5000,1.8900,1800
2014-05-14,1.6500,1.7500,1.5000,1.7500,2000
2014-05-13,1.5500,1.6500,1.2600,1.6500,5600
2014-05-12,1.6000,1.6500,1.5200,1.6000,7300
2014-05-09,1.5500,1.7500,1.5500,1.7500,500
2014-05-08,1.6400,1.7900,1.6400,1.7900,300
2014-05-07,1.8000,1.8000,1.8000,1.8000,0
2014-05-06,1.6800,1.8000,1.5000,1.8000,7200
2014-05-05,1.7400,1.9200,1.6900,1.9200,2600
2014-05-02,1.9500,1.9500,1.9500,1.9500,0
2014-05-01,1.9800,1.9800,1.7500,1.9500,7100
2014-04-30,1.6800,1.9900,1.6800,1.9900,1700
2014-04-29,1.8700,1.9900,1.8000,1.8000,2800
2014-04-28,1.8000,1.8400,1.7500,1.8400,4200
2014-04-25,1.8200,2.2400,1.8200,2.0000,6900
2014-04-24,1.8100,2.0000,1.8100,2.0000,1600
2014-04-23,1.8500,2.0000,1.8500,2.0000,9400
2014-04-22,1.8000,1.9900,1.8000,1.8400,5600
2014-04-21,1.8900,2.0000,1.7400,2.0000,1500
2014-04-17,2.3400,2.5000,1.5000,1.8900,13200
2014-04-16,2.0400,2.1000,1.8600,1.8700,3400
2014-04-15,2.4500,2.4900,2.4500,2.4900,1800
2014-04-14,2.2500,2.7500,2.1500,2.4900,22600
2014-04-11,1.6000,2.2300,1.5000,2.2200,7100
2014-04-10,1.4800,1.5000,1.4800,1.5000,2800
2014-04-09,1.4700,1.4700,1.4700,1.4700,600
2014-04-08,1.5000,1.5000,1.4900,1.5000,12300
2014-04-07,1.4950,2.2400,1.2100,1.5900,27300
2014-04-04,1.5000,1.5000,1.2500,1.5000,3400
2014-04-03,1.0500,1.7900,1.0500,1.5000,12000
2014-04-02,1.0200,1.0500,1.0200,1.0500,700
2014-04-01,1.0000,1.0000,1.0000,1.0000,1100
2014-03-31,1.0000,1.0000,1.0000,1.0000,400
2014-03-28,1.0200,1.0200,1.0200,1.0200,400
2014-03-27,0.8611,1.0000,0.8611,1.0000,800
2014-03-26,1.0200,1.0200,1.0200,1.0200,0
2014-03-25,1.0100,1.0200,1.0100,1.0200,1300
2014-03-24,1.0200,1.0200,1.0200,1.0200,300
2014-03-21,0.9500,1.0200,0.9500,1.0200,2300
2014-03-20,0.9511,1.0200,0.9511,1.0200,1400
2014-03-19,1.0700,1.0700,1.0200,1.0200,800
2014-03-18,1.0200,1.0200,1.0200,1.0200,200
2014-03-17,1.0000,1.0000,1.0000,1.0000,400
2014-03-14,1.0000,1.0700,1.0000,1.0700,6400
2014-03-13,0.9301,1.0000,0.9301,1.0000,2300
2014-03-12,0.9500,0.9500,0.9500,0.9500,1200
2014-03-11,1.0000,1.0700,0.8300,1.0700,4700
2014-03-10,1.0500,1.0500,0.8700,0.8700,1200
2014-03-07,0.8604,0.8604,0.8604,0.8604,1000
2014-03-06,1.0000,1.0000,0.8604,1.0000,2900
2014-03-05,1.0000,1.0000,0.8602,0.9000,2000
2014-03-04,0.9300,1.0300,0.9300,1.0300,1300
2014-03-03,0.8602,0.9300,0.8602,0.9300,1200
2014-02-28,0.9399,0.9400,0.8900,0.9400,2800
2014-02-27,0.9400,0.9400,0.8440,0.8440,1300
2014-02-26,0.8356,0.8356,0.8356,0.8356,100
2014-02-25,0.9399,0.9399,0.9399,0.9399,0
2014-02-24,0.9399,0.9399,0.9399,0.9399,2100
2014-02-21,0.8800,0.8800,0.8800,0.8800,500
2014-02-20,0.8900,0.8900,0.8900,0.8900,2700
2014-02-19,0.8600,0.9000,0.8600,0.8600,1700
2014-02-18,0.9300,0.9300,0.8501,0.8501,10900
2014-02-14,0.9399,0.9399,0.9399,0.9399,1500
2014-02-13,0.8301,0.9399,0.8301,0.8500,6800
2014-02-12,0.9399,0.9399,0.8999,0.8999,1300
2014-02-11,0.7601,0.7601,0.7601,0.7601,2100
2014-02-10,0.9500,0.9500,0.9500,0.9500,0
2014-02-07,0.9500,0.9500,0.7509,0.9500,3400
2014-02-06,0.9499,0.9500,0.8102,0.9500,4200
2014-02-05,0.9499,0.9499,0.8101,0.8101,5000
2014-02-04,0.9500,0.9500,0.7501,0.7501,4800
2014-02-03,0.9000,0.9000,0.9000,0.9000,0
2014-01-31,0.8500,0.9499,0.8500,0.9000,7300
2014-01-30,0.8100,0.8100,0.8100,0.8100,300
2014-01-29,0.8001,0.8001,0.8001,0.8001,1000
2014-01-28,0.9500,0.9500,0.7500,0.7501,1500
2014-01-27,0.9700,0.9700,0.9700,0.9700,1600
2014-01-24,0.8051,0.8051,0.8051,0.8051,10
2014-01-23,0.8051,0.8051,0.8051,0.8051,3200
2014-01-22,0.9100,0.9500,0.8051,0.8051,12700
2014-01-21,0.9600,0.9600,0.9000,0.9000,5800
2014-01-17,0.8093,0.9000,0.8093,0.9000,900
2014-01-16,0.7500,1.1000,0.7500,0.8048,33500
2014-01-15,0.8500,1.1200,0.8000,0.8000,61300
2014-01-14,1.5000,1.5000,1.1100,1.2000,9800
2014-01-13,0.6551,1.0600,0.6551,1.0600,1200
2014-01-10,0.6250,1.1400,0.6250,1.0200,2600
2014-01-09,1.0500,1.0500,1.0500,1.0500,400
2014-01-08,1.1600,1.1600,1.0500,1.0500,1100
2014-01-07,1.1600,1.1600,1.1600,1.1600,800
2014-01-06,1.1800,1.1800,1.0500,1.0500,900
2014-01-03,1.0600,1.0600,1.0600,1.0600,700
2014-01-02,1.0200,1.0200,1.0200,1.0200,500
2013-12-31,1.1800,1.1800,1.0200,1.0200,2800
2013-12-30,1.0000,1.2500,1.0000,1.1800,4500
2013-12-27,1.0000,1.0000,1.0000,1.0000,6500
2013-12-26,0.9800,0.9800,0.9800,0.9800,2700
2013-12-24,0.9799,0.9799,0.9799,0.9799,500
2013-12-23,0.9000,0.9000,0.9000,0.9000,0
2013-12-20,0.9000,0.9000,0.9000,0.9000,0
2013-12-19,0.9000,0.9000,0.9000,0.9000,1400
2013-12-18,0.9000,0.9000,0.9000,0.9000,0
2013-12-17,0.9000,0.9000,0.9000,0.9000,100
2013-12-16,0.8000,0.8000,0.8000,0.8000,1100
2013-12-13,0.9900,0.9900,0.8000,0.8000,1700
2013-12-12,0.9900,0.9900,0.7600,0.7600,200
2013-12-11,0.7100,0.7100,0.7100,0.7100,200
2013-12-10,0.8000,0.8000,0.8000,0.8000,800
2013-12-09,0.8000,0.8000,0.8000,0.8000,0
2013-12-06,1.0000,1.0000,0.8000,0.8000,2100
2013-12-05,0.8000,0.8200,0.8000,0.8000,1400
2013-12-04,0.9900,0.9900,0.9900,0.9900,0
2013-12-03,0.9900,0.9900,0.9900,0.9900,0
2013-12-02,0.9900,0.9900,0.9900,0.9900,500
2013-11-29,0.9900,0.9900,0.9900,0.9900,700
2013-11-27,0.5425,1.0000,0.5425,0.9900,2300
2013-11-26,1.0000,1.0000,0.7100,0.7100,2000
2013-11-25,0.8100,0.8100,0.8100,0.8100,400
2013-11-22,1.0000,1.0000,0.9900,1.0000,1500
2013-11-21,1.0700,1.0700,0.8100,0.9900,3500
2013-11-20,1.2000,1.2000,1.1000,1.1000,1500
2013-11-19,1.2000,1.2000,1.1000,1.1500,4800
2013-11-18,1.1500,1.1500,1.1500,1.1500,100
2013-11-15,1.1500,1.1500,1.1400,1.1400,2000
2013-11-14,1.2500,1.2500,1.2500,1.2500,0
2013-11-13,1.2500,1.2500,1.2500,1.2500,0
2013-11-12,1.3000,1.3000,1.2500,1.2500,2000
2013-11-11,1.3000,1.3000,1.3000,1.3000,1000
2013-11-08,1.5000,1.5000,1.3000,1.3000,1700
2013-11-07,1.7500,1.7500,1.7500,1.7500,0
2013-11-06,1.1000,1.7500,1.1000,1.7500,14300
2013-11-05,1.4000,1.4000,1.4000,1.4000,100
2013-11-04,1.3500,1.4500,1.2100,1.4000,1900
2013-11-01,1.2500,1.3400,1.2000,1.2000,10200
2013-10-31,1.3900,1.4000,1.3900,1.4000,500
2013-10-30,1.4600,1.4600,1.4600,1.4600,0
2013-10-29,1.4600,1.4600,1.4600,1.4600,100
2013-10-28,1.4200,1.4800,1.2500,1.2500,4400
2013-10-25,1.3200,1.3200,1.3000,1.3000,3400
2013-10-24,1.7900,1.7900,1.3000,1.3000,200
2013-10-23,1.3100,1.6500,1.3100,1.5000,900
2013-10-22,1.3000,1.5900,1.3000,1.5900,200
2013-10-21,1.5000,1.5000,1.5000,1.5000,100
2013-10-18,1.3800,1.5000,1.3800,1.5000,4600
2013-10-17,1.3500,1.3500,1.2800,1.3500,3100
2013-10-16,1.5000,1.5000,1.5000,1.5000,0
2013-10-15,1.6500,1.6500,1.5000,1.5000,1000
2013-10-14,2.0000,2.0000,2.0000,2.0000,0
2013-10-11,2.0000,2.0000,2.0000,2.0000,0
2013-10-10,1.3700,2.0000,1.3700,2.0000,3800
2013-10-09,1.4500,1.5000,1.3500,1.5000,1600
2013-10-08,1.5000,1.5000,1.2500,1.4500,4500
2013-10-07,1.8400,1.8400,1.6100,1.6100,900
2013-10-04,1.7000,1.7000,1.7000,1.7000,1800
2013-10-03,1.8100,1.8100,1.6700,1.8100,1600
2013-10-02,1.8200,1.8200,1.7300,1.8100,2200
2013-10-01,1.5200,1.8200,1.5200,1.8200,900
2013-09-30,1.9000,1.9000,1.5100,1.5100,2900
2013-09-27,1.6500,1.8800,1.5000,1.8500,12800
2013-09-26,1.9000,1.9000,1.7600,1.8000,4400
2013-09-25,1.9600,2.0000,1.7600,1.7600,1800
2013-09-24,2.0000,2.0000,1.9600,1.9600,1700
2013-09-23,2.4500,2.4500,1.9700,2.0000,12300
2013-09-20,2.4500,2.4500,2.4500,2.4500,0
2013-09-19,2.3500,2.7000,1.8000,2.4500,6500
2013-09-18,2.5700,2.5700,2.3500,2.5700,2400
2013-09-17,2.3200,3.0500,1.9900,2.5800,13800
2013-09-16,2.8500,2.8600,2.2200,2.4100,4900
2013-09-13,3.0800,3.0800,2.6100,2.8500,8200
2013-09-12,3.0800,3.0900,2.5600,3.0500,10800
2013-09-11,2.9000,3.0000,2.0000,3.0000,21800
2013-09-10,1.9500,4.8900,1.6800,2.8900,20400
2013-09-09,1.8000,2.0000,1.7000,1.9000,11800
2013-09-06,1.6700,1.8000,1.6000,1.8000,3800
2013-09-05,1.5000,1.9600,1.5000,1.6700,17700
2013-09-04,1.3500,1.4500,1.3500,1.4500,3000
2013-09-03,1.3500,1.3600,1.1000,1.3500,12800
2013-08-30,1.5000,1.5800,1.0500,1.4500,20100
2013-08-29,1.2500,1.4000,1.2500,1.4000,13800
2013-08-28,1.2500,1.2500,1.2500,1.2500,1500
2013-08-27,1.3000,1.4000,1.3000,1.3500,3300
2013-08-26,1.0400,1.3800,1.0000,1.3800,17100
2013-08-23,1.1000,1.2000,1.0500,1.0500,6200
2013-08-22,1.2900,1.3000,1.0700,1.0700,5500
2013-08-21,1.2400,1.3500,1.2400,1.3500,200
2013-08-20,1.3300,1.3300,1.0500,1.2400,4400
2013-08-19,1.3500,1.3500,1.2500,1.2500,2500
2013-08-16,1.2500,1.5000,1.2500,1.5000,19200
2013-08-15,0.9000,1.3900,0.9000,1.3900,16900
2013-08-14,0.9000,0.9000,0.9000,0.9000,2000
2013-08-13,1.0000,1.0000,1.0000,1.0000,0
2013-08-12,0.7400,1.0000,0.7400,1.0000,1800
2013-08-09,1.0400,1.0400,0.9000,0.9000,2000
2013-08-08,1.0200,1.0200,1.0000,1.0000,1400
2013-08-07,1.0500,1.0500,1.0200,1.0200,2500
2013-08-06,1.0000,1.1000,1.0000,1.1000,4100
2013-08-05,1.0300,1.0300,1.0000,1.0000,11000
2013-08-02,1.1500,1.1500,1.0200,1.0300,2300
2013-08-01,1.1500,1.1500,1.1400,1.1400,2800
2013-07-31,1.0400,1.0400,1.0400,1.0400,900
2013-07-30,1.1000,1.1000,1.0100,1.0100,3300
2013-07-29,1.0000,1.1000,1.0000,1.0000,1500
2013-07-26,1.2300,1.2300,1.2300,1.2300,100
2013-07-25,1.2300,1.2300,0.9500,0.9500,700
2013-07-24,1.0400,1.2300,1.0200,1.0800,2900
2013-07-23,0.7000,1.4300,0.7000,1.0200,1500
2013-07-22,1.0000,1.3500,0.8801,1.3200,1700
2013-07-19,1.1500,1.1500,1.0000,1.1300,4800
2013-07-18,1.1000,1.1900,1.1000,1.1900,2200
2013-07-17,1.0200,1.1000,1.0000,1.1000,6200
2013-07-16,1.0000,1.0200,0.5500,1.0200,24300
2013-07-15,1.2500,1.2500,1.2500,1.2500,1900
2013-07-12,1.2500,1.2500,1.2500,1.2500,0
2013-07-11,1.2600,1.3500,1.2500,1.2500,3200
2013-07-10,1.4500,1.4900,0.8500,1.4900,2900
2013-07-09,1.5000,1.5000,1.5000,1.5000,600
2013-07-08,1.6000,1.6500,0.8000,1.0000,6000
2013-07-05,1.5000,1.5000,1.5000,1.5000,2000
2013-07-03,1.3500,1.7000,1.3500,1.7000,800
2013-07-02,1.3500,1.3500,1.3500,1.3500,2000
2013-07-01,1.7000,1.7000,1.7000,1.7000,0
2013-06-28,1.3500,1.7000,1.2500,1.7000,6900
2013-06-27,1.5000,1.5000,1.5000,1.5000,100
2013-06-26,1.5600,1.5600,1.5600,1.5600,0
2013-06-25,1.3000,1.5800,1.3000,1.5600,11700
2013-06-24,1.3200,1.3200,1.3200,1.3200,800
2013-06-21,1.3500,1.3500,1.3200,1.3500,2100
2013-06-20,1.6500,1.6500,1.0600,1.4500,2600
2013-06-19,1.6500,1.7000,1.6500,1.6500,3200
2013-06-18,1.6000,1.6500,1.2700,1.6500,2400
2013-06-17,1.4500,1.7900,1.0800,1.6500,9600
2013-06-14,1.5000,1.5000,1.4300,1.4300,1200
2013-06-13,1.5000,1.6400,1.5000,1.5000,3200
2013-06-12,1.7500,1.7900,1.4000,1.7900,5500
2013-06-11,1.9000,1.9000,1.8000,1.8800,46500
2013-06-10,1.9500,1.9900,1.8100,1.8900,15600
2013-06-07,1.8900,2.0000,1.7500,1.8100,15300
2013-06-06,0.9000,2.0000,0.8500,1.8900,26200
2013-06-05,0.8500,0.9000,0.8000,0.9000,21600
2013-06-04,0.9000,0.9000,0.7800,0.8000,31000
2013-06-03,0.9000,0.9000,0.7700,0.8500,21200
2013-05-31,0.9500,0.9500,0.7500,0.9000,15500
2013-05-30,0.4000,0.9000,0.4000,0.9000,34100
2013-05-29,0.4500,0.9000,0.4500,0.7500,21200
2013-05-28,0.3200,0.4500,0.3200,0.4500,18900
2013-05-24,0.2000,0.3200,0.2000,0.3200,65200
2013-05-23,0.2000,0.2000,0.2000,0.2000,0
2013-05-22,0.2000,0.2000,0.2000,0.2000,0
2013-05-21,0.2000,0.2000,0.2000,0.2000,0
2013-05-20,0.2000,0.2000,0.2000,0.2000,0
2013-05-17,0.2000,0.2000,0.2000,0.2000,0
2013-05-16,0.2000,0.2000,0.2000,0.2000,0
2013-05-15,0.2000,0.2000,0.2000,0.2000,0
2013-05-14,0.2000,0.2000,0.2000,0.2000,0
2013-05-13,0.2000,0.2000,0.2000,0.2000,500
2013-05-10,0.1500,0.1500,0.1500,0.1500,0
2013-05-09,0.1500,0.1500,0.1500,0.1500,400
2013-05-08,0.2000,0.2000,0.2000,0.2000,0
2013-05-07,0.2000,0.2000,0.2000,0.2000,0
2013-05-06,0.2100,0.2100,0.2000,0.2000,5000
2013-05-03,0.1700,0.2100,0.1700,0.2100,3700
2013-05-02,0.1700,0.1700,0.1700,0.1700,0
2013-05-01,0.1700,0.1700,0.1700,0.1700,0
2013-04-30,0.1700,0.1700,0.1700,0.1700,0
2013-04-29,0.1700,0.1700,0.1700,0.1700,0
2013-04-26,0.1700,0.1700,0.1700,0.1700,0
2013-04-25,0.1700,0.1700,0.1700,0.1700,0
2013-04-24,0.1700,0.1700,0.1700,0.1700,100
2013-04-23,0.2100,0.2100,0.2100,0.2100,5800
2013-04-22,0.1700,0.1700,0.1700,0.1700,0
2013-04-19,0.1700,0.1700,0.1700,0.1700,0
2013-04-18,0.1700,0.1700,0.1700,0.1700,0
2013-04-17,0.1700,0.1700,0.1700,0.1700,2500
2013-04-16,0.2500,0.2500,0.2500,0.2500,0
2013-04-15,0.2500,0.2500,0.2500,0.2500,0
2013-04-12,0.2500,0.2500,0.2500,0.2500,200
2013-04-11,0.1700,0.1700,0.1700,0.1700,200
2013-04-10,0.3000,0.3000,0.3000,0.3000,0
2013-04-09,0.2000,0.3000,0.2000,0.3000,4700
2013-04-08,0.2800,0.2800,0.2800,0.2800,0
2013-04-05,0.3000,0.3000,0.2000,0.2800,7800
2013-04-04,0.2200,0.3000,0.2200,0.3000,500
2013-04-03,0.2800,0.3000,0.2200,0.3000,26800
2013-04-02,0.2800,0.3000,0.2800,0.3000,18900
2013-04-01,0.2500,0.3000,0.1700,0.3000,47500
2013-03-28,0.1700,0.1700,0.1700,0.1700,0
2013-03-27,0.1700,0.1700,0.1700,0.1700,0
2013-03-26,0.1700,0.1700,0.1700,0.1700,1000
2013-03-25,0.1100,0.1100,0.1100,0.1100,100
2013-03-22,0.1700,0.1700,0.1700,0.1700,0
2013-03-21,0.1700,0.1700,0.1700,0.1700,0
2013-03-20,0.1700,0.1700,0.1700,0.1700,1000
2013-03-19,0.1730,0.1730,0.1730,0.1730,0
2013-03-18,0.1730,0.1730,0.1730,0.1730,0
2013-03-15,0.1730,0.1730,0.1730,0.1730,0
2013-03-14,0.1730,0.1730,0.1730,0.1730,0
2013-03-13,0.1730,0.1730,0.1730,0.1730,0
2013-03-12,0.1730,0.1730,0.1730,0.1730,0
2013-03-11,0.1730,0.1730,0.1730,0.1730,0
2013-03-08,0.1730,0.1730,0.1730,0.1730,0
2013-03-07,0.1730,0.1730,0.1730,0.1730,0
2013-03-06,0.1730,0.1730,0.1730,0.1730,0
2013-03-05,0.1730,0.1730,0.1730,0.1730,0
2013-03-04,0.1730,0.1730,0.1730,0.1730,0
2013-03-01,0.1730,0.1730,0.1730,0.1730,0
2013-02-28,0.1730,0.1730,0.1730,0.1730,0
2013-02-27,0.1730,0.1730,0.1730,0.1730,0
2013-02-26,0.1730,0.1730,0.1730,0.1730,0
2013-02-25,0.1730,0.1730,0.1730,0.1730,0
2013-02-22,0.1730,0.1730,0.1730,0.1730,0
2013-02-21,0.1730,0.1730,0.1730,0.1730,0
2013-02-20,0.1100,0.1730,0.1100,0.1730,4000
2013-02-19,0.1200,0.1200,0.1200,0.1200,0
2013-02-15,0.1200,0.1200,0.1200,0.1200,0
2013-02-14,0.1200,0.1200,0.1200,0.1200,0
2013-02-13,0.1200,0.1200,0.1200,0.1200,0
2013-02-12,0.1200,0.1200,0.1200,0.1200,3900
2013-02-11,0.1100,0.1100,0.1100,0.1100,0
2013-02-08,0.1100,0.1100,0.1100,0.1100,0
2013-02-07,0.1100,0.1100,0.1100,0.1100,0
2013-02-06,0.1100,0.1100,0.1100,0.1100,0
2013-02-05,0.1100,0.1100,0.1100,0.1100,0
2013-02-04,0.1100,0.1100,0.1100,0.1100,0
2013-02-01,0.1100,0.1100,0.1100,0.1100,0
2013-01-31,0.1100,0.1100,0.1100,0.1100,0
2013-01-30,0.1100,0.1100,0.1100,0.1100,5000
2013-01-29,0.1100,0.1100,0.1100,0.1100,0
2013-01-28,0.1100,0.1100,0.1100,0.1100,0
2013-01-25,0.1100,0.1100,0.1100,0.1100,0
2013-01-24,0.1100,0.1100,0.1100,0.1100,0
2013-01-23,0.1100,0.1100,0.1100,0.1100,0
2013-01-22,0.1100,0.1100,0.1100,0.1100,0
2013-01-18,0.1100,0.1100,0.1100,0.1100,0
2013-01-17,0.1100,0.1100,0.1100,0.1100,0
2013-01-16,0.1100,0.1100,0.1100,0.1100,0
2013-01-15,0.1100,0.1100,0.1100,0.1100,0
2013-01-14,0.1100,0.1100,0.1100,0.1100,0
2013-01-11,0.1100,0.1100,0.1100,0.1100,300
2013-01-10,0.1100,0.1100,0.1100,0.1100,0
2013-01-09,0.1100,0.1100,0.1100,0.1100,0
2013-01-08,0.1100,0.1100,0.1100,0.1100,0
2013-01-07,0.1100,0.1100,0.1100,0.1100,0
2013-01-04,0.1100,0.1100,0.1100,0.1100,0
2013-01-03,0.1100,0.1100,0.1100,0.1100,0
2013-01-02,0.1100,0.1100,0.1100,0.1100,0
2012-12-31,0.1100,0.1100,0.1100,0.1100,0
2012-12-28,0.1100,0.1100,0.1100,0.1100,0
2012-12-27,0.1100,0.1100,0.1100,0.1100,4400
2012-12-26,0.1100,0.1100,0.1100,0.1100,0
2012-12-24,0.1100,0.1100,0.1100,0.1100,0
2012-12-21,0.1100,0.1100,0.1100,0.1100,0
2012-12-20,0.1100,0.1100,0.1100,0.1100,0
2012-12-19,0.1100,0.1100,0.1100,0.1100,0
2012-12-18,0.1100,0.1100,0.1100,0.1100,0
2012-12-17,0.1100,0.1100,0.1100,0.1100,0
2012-12-14,0.1100,0.1100,0.1100,0.1100,0
2012-12-13,0.1100,0.1100,0.1100,0.1100,900
2012-12-12,0.1100,0.1100,0.1100,0.1100,0
2012-12-11,0.1100,0.1100,0.1100,0.1100,0
2012-12-10,0.1100,0.1100,0.1100,0.1100,1000
2012-12-07,0.1500,0.1500,0.1500,0.1500,0
2012-12-06,0.1500,0.1500,0.1500,0.1500,0
2012-12-05,0.1500,0.1500,0.1500,0.1500,0
2012-12-04,0.1500,0.1500,0.1500,0.1500,0
2012-12-03,0.1500,0.1500,0.1500,0.1500,0
2012-11-30,0.1500,0.1500,0.1500,0.1500,0
2012-11-29,0.1500,0.1500,0.1500,0.1500,5000
2012-11-28,0.1500,0.1500,0.1500,0.1500,700
2012-11-27,0.1500,0.1500,0.1500,0.1500,0
2012-11-26,0.1500,0.1500,0.1500,0.1500,0
2012-11-23,0.1500,0.1500,0.1500,0.1500,0
2012-11-21,0.1500,0.1500,0.1500,0.1500,0
2012-11-20,0.1500,0.1500,0.1500,0.1500,300
2012-11-19,0.3000,0.3000,0.3000,0.3000,0
2012-11-16,0.3000,0.3000,0.3000,0.3000,0
2012-11-15,0.3000,0.3000,0.3000,0.3000,0
2012-11-14,0.3000,0.3000,0.3000,0.3000,0
2012-11-13,0.3000,0.3000,0.3000,0.3000,0
2012-11-12,0.3000,0.3000,0.3000,0.3000,0
2012-11-09,0.3000,0.3000,0.3000,0.3000,0
2012-11-08,0.3000,0.3000,0.3000,0.3000,0
2012-11-07,0.3000,0.3000,0.3000,0.3000,0
2012-11-06,0.3000,0.3000,0.3000,0.3000,0
2012-11-05,0.3000,0.3000,0.3000,0.3000,0
2012-11-02,0.3000,0.3000,0.3000,0.3000,0
2012-11-01,0.3000,0.3000,0.3000,0.3000,0
2012-10-31,0.3000,0.3000,0.3000,0.3000,0
2012-10-26,0.2500,0.3000,0.2500,0.3000,20400
2012-10-25,0.1100,0.1100,0.1100,0.1100,0
2012-10-24,0.1100,0.1100,0.1100,0.1100,0
2012-10-23,0.1100,0.1100,0.1100,0.1100,0
2012-10-22,0.1100,0.1100,0.1100,0.1100,0
2012-10-19,0.1100,0.1100,0.1100,0.1100,0
2012-10-18,0.1100,0.1100,0.1100,0.1100,0
2012-10-17,0.1100,0.1100,0.1100,0.1100,0
2012-10-16,0.1100,0.1100,0.1100,0.1100,0
2012-10-15,0.1100,0.1100,0.1100,0.1100,0
2012-10-12,0.1100,0.1100,0.1100,0.1100,0
2012-10-11,0.1100,0.1100,0.1100,0.1100,0
2012-10-10,0.1100,0.1100,0.1100,0.1100,0
2012-10-09,0.1100,0.1100,0.1100,0.1100,0
2012-10-08,0.1100,0.1100,0.1100,0.1100,0
2012-10-05,0.1100,0.1100,0.1100,0.1100,0
2012-10-04,0.1100,0.1100,0.1100,0.1100,0
2012-10-03,0.1100,0.1100,0.1100,0.1100,0
2012-10-02,0.1100,0.1100,0.1100,0.1100,0
2012-10-01,0.1100,0.1100,0.1100,0.1100,0
2012-09-28,0.1100,0.1100,0.1100,0.1100,0
2012-09-27,0.1100,0.1100,0.1100,0.1100,0
2012-09-26,0.1100,0.1100,0.1100,0.1100,0
2012-09-25,0.1100,0.1100,0.1100,0.1100,0
2012-09-24,0.1100,0.1100,0.1100,0.1100,0
2012-09-21,0.1100,0.1100,0.1100,0.1100,0
2012-09-20,0.1100,0.1100,0.1100,0.1100,0
2012-09-19,0.1100,0.1100,0.1100,0.1100,0
2012-09-18,0.1100,0.1100,0.1100,0.1100,0
2012-09-17,0.1100,0.1100,0.1100,0.1100,0
2012-09-14,0.1100,0.1100,0.1100,0.1100,0
2012-09-13,0.1100,0.1100,0.1100,0.1100,0
2012-09-12,0.1100,0.1100,0.1100,0.1100,0
2012-09-11,0.1100,0.1100,0.1100,0.1100,0
2012-09-10,0.1100,0.1100,0.1100,0.1100,0
2012-09-07,0.1100,0.1100,0.1100,0.1100,0
2012-09-06,0.1100,0.1100,0.1100,0.1100,0
2012-09-05,0.1100,0.1100,0.1100,0.1100,0
2012-09-04,0.1100,0.1100,0.1100,0.1100,0
2012-08-31,0.1100,0.1100,0.1100,0.1100,0
2012-08-30,0.1100,0.1100,0.1100,0.1100,0
2012-08-29,0.1100,0.1100,0.1100,0.1100,0
2012-08-28,0.1100,0.1100,0.1100,0.1100,0
2012-08-27,0.1100,0.1100,0.1100,0.1100,0
2012-08-24,0.1100,0.1100,0.1100,0.1100,0
2012-08-23,0.1100,0.1100,0.1100,0.1100,0
2012-08-22,0.1100,0.1100,0.1100,0.1100,0
2012-08-21,0.1100,0.1100,0.1100,0.1100,0
2012-08-20,0.1100,0.1100,0.1100,0.1100,0
2012-08-17,0.1100,0.1100,0.1100,0.1100,0
2012-08-16,0.1100,0.1100,0.1100,0.1100,0
2012-08-15,0.1100,0.1100,0.1100,0.1100,0
2012-08-14,0.1100,0.1100,0.1100,0.1100,0
2012-08-13,0.1100,0.1100,0.1100,0.1100,200
2012-08-10,0.1100,0.1100,0.1100,0.1100,200
2012-08-09,0.1200,0.1200,0.1200,0.1200,0
2012-08-08,0.1200,0.1200,0.1200,0.1200,0
2012-08-07,0.1200,0.1200,0.1200,0.1200,0
2012-08-06,0.1200,0.1200,0.1200,0.1200,0
2012-08-03,0.1200,0.1200,0.1200,0.1200,1000
2012-08-02,0.1100,0.1100,0.1100,0.1100,0
2012-08-01,0.1100,0.1100,0.1100,0.1100,0
